 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
28,0.000,123,0,123,123,123,74.187,188.413,73.840,188.240,0.520,0.520,196
29,0.000,139,0,139,139,139,75.227,304.200,74.880,304.200,0.520,0.520,203
30,0.000,120,0,120,120,120,73.493,190.147,73.320,189.800,0.520,0.520,203
31,0.000,130,0,130,130,130,77.653,306.280,77.480,306.280,0.520,0.520,210
32,0.000,125,0,125,125,125,75.573,196.040,75.400,196.040,0.520,0.520,210
33,0.000,183,0,183,183,183,78.693,311.480,78.520,311.480,0.520,0.520,217
34,0.000,122,0,122,122,122,75.227,193.267,74.880,192.920,0.520,0.520,217
35,0.000,127,0,127,127,127,82.853,309.400,82.680,309.400,0.520,0.520,223
36,0.000,118,0,118,118,118,76.267,188.760,75.920,188.760,0.520,0.520,223
37,0.000,138,0,138,138,138,79.387,313.213,79.040,313.040,0.520,0.520,231
38,0.000,123,0,123,123,123,79.040,199.853,79.040,199.680,0.520,0.520,231
39,0.000,126,0,126,126,126,81.120,312.867,81.120,312.520,0.520,0.520,238
40,0.000,121,0,121,121,121,79.040,190.840,79.040,190.840,0.520,0.520,238
41,0.000,120,0,120,120,120,83.893,309.400,83.720,309.400,0.520,0.520,244
42,0.000,121,0,121,121,121,79.387,196.387,79.040,196.040,0.520,0.520,244
43,0.000,123,0,123,123,123,82.853,314.600,82.680,314.600,0.520,0.520,251
44,0.000,116,0,116,116,116,80.427,193.613,80.080,193.440,0.520,0.520,251
45,0.000,123,0,123,123,123,79.733,310.787,79.560,310.440,0.520,0.520,234
46,0.000,119,0,119,119,119,78.000,199.507,78.000,199.160,0.520,0.520,234
47,0.000,123,0,123,123,123,79.387,305.933,79.040,305.760,0.520,0.520,224
48,0.000,135,0,135,135,135,75.920,196.733,75.920,196.560,0.520,0.520,224
49,0.000,127,0,127,127,127,77.653,304.547,77.480,304.200,0.520,0.520,214
50,0.000,122,0,122,122,122,74.533,191.880,74.360,191.880,0.520,0.520,214
51,0.000,131,0,131,131,131,76.960,302.467,76.960,302.120,0.520,0.520,204
52,0.000,122,0,122,122,122,73.147,188.413,72.800,188.240,0.520,0.520,204
53,0.000,127,0,127,127,127,75.227,297.267,74.880,296.920,0.520,0.520,200
54,0.000,124,0,124,124,124,73.840,188.413,73.840,188.240,0.520,0.520,200
55,0.000,125,0,125,125,125,72.800,294.147,72.800,293.800,0.520,0.520,190
56,0.000,120,0,120,120,120,72.107,190.147,71.760,189.800,0.520,0.520,190
57,0.000,123,0,123,123,123,71.067,288.253,70.720,288.080,0.520,0.520,177
58,0.000,121,0,121,121,121,68.987,194.653,68.640,194.480,0.520,0.520,177
59,0.000,134,0,134,134,134,70.373,289.640,70.200,289.640,0.520,0.520,172
60,0.000,117,0,117,117,117,67.947,193.267,67.600,192.920,0.520,0.520,172
61,0.000,129,0,129,129,129,72.107,291.373,71.760,291.200,0.520,0.520,181
62,0.000,120,0,120,120,120,69.680,198.813,69.680,198.640,0.520,0.520,181
63,0.000,144,0,144,144,144,72.800,295.880,72.800,295.880,0.520,0.520,187
64,0.000,118,0,118,118,118,71.067,193.960,70.720,193.960,0.520,0.520,187
65,0.000,134,0,134,134,134,75.920,300.387,75.920,300.040,0.520,0.520,198
66,0.000,119,0,119,119,119,72.453,202.627,72.280,202.280,0.520,0.520,198
67,0.000,125,0,125,125,125,81.120,308.707,81.120,308.360,0.520,0.520,230
68,0.000,129,0,129,129,129,76.267,200.200,75.920,200.200,0.520,0.520,230
69,0.000,127,0,127,127,127,81.467,308.360,81.120,308.360,0.520,0.520,236
70,0.000,121,0,121,121,121,77.653,191.187,77.480,190.840,0.520,0.520,236
71,0.000,129,0,129,129,129,82.507,305.933,82.160,305.760,0.520,0.520,243
72,0.000,124,0,124,124,124,80.773,192.573,80.600,192.400,0.520,0.520,243
73,0.000,124,0,124,124,124,60.320,265.373,60.320,265.200,0.520,0.520,126
74,0.000,123,0,123,123,123,59.280,193.613,59.280,193.440,0.520,0.520,126
75,0.000,124,0,124,124,124,59.280,259.133,59.280,258.960,0.520,0.520,114
76,0.000,119,0,119,119,119,57.893,193.613,57.720,193.440,0.520,0.520,114
